Time,Main Contract,Sub-main Contract
4477,5204.46,5043.12
4478,5195.61,5013.76
4479,5161.84,5017.31
4480,5112.29,5056.05
4481,5118.94,5067.75
4482,5156.31,4929.43
4483,5194.47,5023.05
4484,5184.08,5095.95
4485,5218.29,5140.02
4486,5217.77,5045.58
4487,5226.12,5126.82
4488,5212.01,4961.83
4489,5209.4,5063.54
4490,5228.15,5134.04
4491,5220.31,5011.5
4492,5179.59,5117.43
4493,5164.05,4967.82
4494,5172.83,5069.37
4495,5189.9,5029.01
4496,5217.41,4972.19
4497,5251.84,5188.82
4498,5294.91,5141.36
4499,5285.38,5052.82
4500,5276.92,5166.1
4501,5323.36,5227.54
4502,5284.5,5136.53
4503,5279.22,5057.49
4504,5301.39,5078.73
4505,5316.23,5071.68
4506,5331.12,5213.84
4507,5303.4,5070.05
4508,5274.23,5142.37
4509,5227.29,5044.33
4510,5238.27,5107.31
4511,5218.89,5083.2
4512,5255.42,5087.25
4513,5273.29,5083.45
4514,5280.15,5158.71
4515,5278.57,5178.28
4516,5290.71,5042.05
4517,5308.17,5127.69
4518,5311.35,5247.61
4519,5312.94,5111.05
4520,5359.69,5306.09
4521,5402.57,5213.48
4522,5364.21,5138.91
4523,5344.36,5242.82
4524,5349.7,5162.46
4525,5364.68,5246.66
4526,5394.72,5227.48
4527,5365.05,5139.72
4528,5324.28,5137.93
4529,5330.67,5074.8
4530,5285.36,5079.23
4531,5327.11,5119.35
4532,5367.06,5211.42
4533,5320.37,5059.67
4534,5291.11,5090.05
4535,5254.07,5022.89
4536,5256.7,5193.62
4537,5304.54,5087.05
4538,5332.65,5151.34
4539,5307.59,5079.36
4540,5325.64,5187.17
4541,5312.86,5174.73
4542,5278.33,5056.64
4543,5322.67,5269.44
4544,5294.99,5199.68
4545,5299.76,5177.87
4546,5319.9,5234.78
4547,5348.63,5198.87
4548,5310.65,5220.37
4549,5305.87,5077.72
4550,5271.91,5203.38
4551,5283.51,5045.75
4552,5323.14,5211.35
4553,5369.98,5224.99
4554,5319.5,5218.43
4555,5295.03,5167.95
4556,5295.03,5056.75
4557,5293.97,5113.98
4558,5325.73,5149.98
4559,5320.94,5219.84
4560,5308.17,5223.24
4561,5261.46,5008.91
4562,5281.45,5059.63
4563,5311.55,5189.38
4564,5287.12,5133.79
4565,5241.65,5105.37
4566,5196.57,5087.44
4567,5190.33,5034.62
4568,5160.23,5036.38
4569,5140.62,5006.96
4570,5131.88,4998.45
4571,5118.02,5066.84
4572,5112.9,4939.06
4573,5155.85,4949.62
4574,5121.82,4957.92
4575,5136.16,4920.44
4576,5123.32,5025.98
4577,5143.3,5004.43
4578,5190.62,5076.43
4579,5156.36,5037.76
4580,5109.44,5058.35
4581,5127.32,5070.92
4582,5087.84,4996.26
4583,5079.7,4983.19
4584,5103.57,4996.4
4585,5124.49,4904.14
4586,5118.85,4929.45
4587,5095.3,4978.11
4588,5114.66,5043.05
4589,5163.25,5039.33
4590,5180.81,4932.13
4591,5180.81,5009.84
4592,5204.64,5079.73
4593,5172.89,5012.53
4594,5191.51,5025.38
4595,5170.22,5066.82
4596,5141.78,5023.52
4597,5095.5,4998.69
4598,5137.79,4973.38
4599,5109.53,4971.57
4600,5095.22,5003.51
4601,5048.34,4861.55
4602,5031.18,4925.53
4603,5027.16,4936.67
4604,5039.73,4933.9
4605,5013.52,4903.22
4606,5012.02,4936.84
4607,5035.58,4939.9
4608,5083.42,4936.0
4609,5123.07,5030.85
4610,5133.83,4979.82
4611,5172.33,5043.02
4612,5173.36,5033.68
4613,5175.95,4937.86
4614,5196.14,4988.29
4615,5229.91,5083.47
4616,5238.28,5117.8
4617,5284.38,5104.71
4618,5244.22,5134.09
4619,5285.65,5079.51
4620,5295.16,5221.03
4621,5307.87,5143.33
4622,5308.93,5181.52
4623,5360.96,5253.74
4624,5379.19,5287.74
4625,5345.84,5196.16
4626,5368.83,5127.23
4627,5373.13,5174.32
4628,5328.0,5109.55
4629,5348.78,5156.22
4630,5319.9,5160.3
4631,5306.07,5178.72
4632,5334.19,5270.18
4633,5313.92,5165.13
4634,5319.77,5192.1
4635,5301.68,5169.14
4636,5333.49,5109.48
4637,5339.89,5249.11
4638,5295.57,5036.09
4639,5320.99,5235.85
4640,5327.91,5136.11
4641,5315.66,5087.09
4642,5330.54,5138.64
4643,5280.97,5053.89
4644,5277.8,5103.63
4645,5273.58,5020.45
4646,5225.59,5079.27
4647,5193.19,5125.68
4648,5201.5,5009.04
4649,5241.03,5026.15
4650,5233.17,5065.71
4651,5239.45,5056.07
4652,5257.26,5089.03
4653,5295.11,5115.08
4654,5345.94,5174.87
4655,5297.29,5043.02
4656,5252.26,5120.95
4657,5209.72,4954.44
4658,5188.36,4939.32
4659,5208.08,4999.76
4660,5259.64,5207.04
4661,5225.98,4975.13
4662,5176.86,5026.73
4663,5221.38,4986.42
4664,5180.13,5128.33
4665,5165.63,5072.65
4666,5213.15,5150.59
4667,5171.44,5000.78
4668,5205.57,4966.11
4669,5168.61,5003.21
4670,5143.28,4922.12
4671,5137.11,4967.59
4672,5117.08,4968.68
4673,5086.89,5000.41
4674,5129.11,4995.75
4675,5120.9,4941.67
4676,5159.82,4943.11
4677,5118.03,5056.61
4678,5078.11,4946.08
4679,5074.56,5023.81
4680,5037.52,4911.58
4681,5078.83,4845.2
4682,5036.17,4965.66
4683,5056.31,4838.89
4684,5055.3,4974.42
4685,5064.91,5004.13
4686,5050.73,4969.92
4687,5017.4,4922.07
4688,4997.83,4922.86
4689,5033.31,4882.31
4690,4991.03,4916.16
4691,5026.47,4941.02
4692,5040.54,4793.55
4693,5068.77,4942.05
4694,5096.14,4994.22
4695,5091.04,4963.76
4696,5102.24,4933.87
4697,5073.16,4946.33
4698,5045.76,4970.07
4699,5039.2,4882.98
4700,5006.95,4881.78
4701,5029.48,4803.15
4702,5000.81,4875.79
4703,4973.81,4884.28
4704,4935.01,4732.67
4705,4887.14,4672.11
4706,4852.44,4672.9
4707,4875.25,4675.36
4708,4835.27,4612.85
4709,4826.57,4643.16
4710,4787.47,4720.45
4711,4766.41,4551.92
4712,4720.65,4536.54
4713,4750.39,4669.63
4714,4711.44,4579.52
4715,4677.99,4621.85
4716,4707.46,4622.73
4717,4702.75,4618.1
4718,4716.39,4490.0
4719,4690.45,4493.45
4720,4721.41,4542.0
4721,4696.86,4607.62
4722,4742.42,4628.6
4723,4733.41,4619.81
4724,4697.44,4612.89
4725,4684.76,4502.05
4726,4722.71,4585.75
4727,4765.21,4641.31
4728,4769.5,4602.57
4729,4746.13,4551.54
4730,4752.77,4534.14
4731,4796.5,4695.77
4732,4829.12,4626.3
4733,4797.73,4663.39
4734,4758.39,4639.43
4735,4765.53,4698.81
4736,4775.06,4708.21
4737,4759.78,4631.27
4738,4796.91,4609.83
4739,4830.49,4704.9
4740,4814.55,4766.4
4741,4815.51,4642.15
4742,4825.62,4762.89
4743,4789.43,4640.96
4744,4815.77,4632.77
4745,4823.96,4775.72
4746,4811.42,4580.47
4747,4770.52,4641.72
4748,4803.91,4664.6
4749,4848.59,4611.01
4750,4869.44,4815.88
4751,4913.75,4864.61
4752,4923.09,4736.01
4753,4896.51,4798.58
4754,4918.05,4844.28
4755,4925.92,4709.18
4756,4911.63,4705.34
4757,4949.45,4796.02
4758,4916.29,4704.89
4759,4903.02,4844.18
4760,4898.61,4697.77
4761,4867.26,4765.05
4762,4913.5,4672.74
4763,4872.72,4760.65
4764,4900.01,4753.01
4765,4937.25,4764.45
4766,4905.16,4694.24
4767,4870.82,4666.25
4768,4880.56,4743.9
4769,4841.03,4700.64
4770,4883.63,4800.61
4771,4913.91,4766.49
4772,4885.9,4656.26
4773,4838.02,4688.04
4774,4804.64,4718.16
4775,4817.61,4581.55
4776,4795.93,4623.28
4777,4831.9,4778.75
4778,4857.03,4648.18
4779,4857.52,4794.37
4780,4843.43,4756.25
4781,4821.15,4662.05
4782,4800.42,4646.81
4783,4847.46,4798.99
4784,4865.4,4627.0
4785,4818.69,4731.95
4786,4816.76,4590.37
4787,4799.42,4631.44
4788,4763.9,4597.16
4789,4778.19,4730.41
4790,4814.98,4641.64
4791,4822.2,4730.58
4792,4815.93,4700.35
4793,4803.41,4601.67
4794,4768.35,4539.47
4795,4765.01,4531.52
4796,4763.58,4634.96
4797,4745.0,4564.69
4798,4713.68,4595.84
4799,4670.31,4614.27
4800,4716.08,4494.42
4801,4672.22,4560.09
4802,4657.27,4573.44
4803,4678.69,4566.4
4804,4674.95,4478.6
4805,4708.14,4515.11
4806,4735.45,4688.1
4807,4747.76,4700.28
4808,4766.28,4637.59
4809,4764.37,4683.38
4810,4723.87,4563.26
4811,4750.8,4598.77
4812,4719.92,4531.12
4813,4746.35,4679.9
4814,4724.04,4535.08
4815,4720.73,4569.67
4816,4722.62,4495.93
4817,4712.23,4622.7
4818,4744.27,4649.38
4819,4791.24,4628.34
4820,4750.51,4593.74
4821,4783.76,4640.25
4822,4761.28,4599.4
4823,4744.62,4659.22
4824,4745.09,4564.78
4825,4748.41,4662.94
4826,4706.62,4494.82
4827,4682.62,4570.24
4828,4707.44,4622.71
4829,4669.78,4468.98
4830,4707.14,4655.36
4831,4748.09,4586.65
4832,4759.01,4573.41
4833,4779.0,4702.54
4834,4808.63,4601.86
4835,4831.23,4758.76
4836,4843.31,4727.07
4837,4869.46,4742.85
4838,4901.11,4734.47
4839,4919.24,4761.82
4840,4887.76,4667.81
4841,4859.41,4621.3
4842,4870.1,4801.92
4843,4884.22,4654.66
4844,4875.92,4749.15
4845,4836.43,4642.97
4846,4818.54,4751.08
4847,4793.48,4688.02
4848,4757.53,4576.74
4849,4803.68,4645.16
4850,4767.17,4681.36
4851,4742.38,4533.72
4852,4709.66,4511.85
4853,4739.8,4588.13
4854,4696.67,4579.25
4855,4729.08,4535.19
4856,4754.62,4664.28
4857,4775.06,4698.66
4858,4749.75,4521.76
4859,4717.93,4486.75
4860,4673.58,4589.46
4861,4659.09,4468.07
4862,4649.77,4435.88
4863,4619.55,4444.01
4864,4629.25,4573.7
4865,4618.14,4539.63
4866,4625.07,4407.69
4867,4586.68,4444.49
4868,4570.63,4438.08
4869,4526.75,4395.47
4870,4564.32,4450.21
4871,4521.42,4394.82
4872,4505.14,4406.03
4873,4473.15,4271.86
4874,4452.13,4403.16
4875,4464.6,4286.02
4876,4497.64,4304.24
4877,4508.43,4377.69
4878,4507.53,4390.33
4879,4541.34,4464.14
4880,4532.26,4418.95
4881,4524.1,4334.09
4882,4482.03,4405.84
4883,4497.72,4398.77
4884,4481.53,4275.38
4885,4502.59,4430.55
4886,4545.81,4423.07
4887,4564.45,4422.95
4888,4585.45,4452.47
4889,4617.55,4483.64
4890,4600.93,4495.11
4891,4600.47,4439.45
4892,4582.53,4463.38
4893,4544.04,4475.88
4894,4500.42,4284.4
4895,4524.27,4465.45
4896,4496.22,4311.87
4897,4485.88,4382.7
4898,4497.09,4429.63
4899,4500.69,4343.17
4900,4517.79,4341.6
4901,4501.07,4420.05
4902,4464.16,4267.74
4903,4488.71,4425.87
4904,4446.96,4309.1
4905,4482.09,4352.11
4906,4486.12,4441.26
4907,4498.68,4354.72
4908,4508.58,4305.69
4909,4535.63,4485.74
4910,4550.14,4463.69
4911,4558.33,4458.05
4912,4531.89,4459.38
4913,4552.28,4424.82
4914,4553.19,4494.0
4915,4522.23,4458.92
4916,4522.23,4323.25
4917,4480.17,4430.89
4918,4515.56,4461.37
4919,4485.31,4341.78
4920,4461.54,4287.54
4921,4474.03,4321.91
4922,4461.5,4327.65
4923,4452.13,4305.21
4924,4495.32,4355.97
4925,4525.44,4403.25
4926,4539.92,4362.86
4927,4560.8,4465.02
4928,4517.02,4327.31
4929,4559.03,4353.87
4930,4559.03,4504.32
4931,4558.12,4471.52
4932,4513.45,4341.94
4933,4550.91,4473.54
4934,4537.71,4465.11
4935,4531.36,4449.8
4936,4518.22,4332.97
4937,4503.76,4355.14
4938,4533.94,4357.12
4939,4489.51,4305.44
4940,4508.37,4319.02
4941,4519.19,4388.13
4942,4558.06,4352.95
4943,4580.39,4534.59
4944,4564.82,4391.36
4945,4602.25,4376.74
4946,4567.27,4407.42
4947,4542.15,4451.31
4948,4568.04,4435.57
4949,4549.77,4467.87
4950,4517.47,4463.26
4951,4510.24,4388.46
4952,4487.69,4433.84
4953,4478.27,4321.53
4954,4493.5,4426.1
4955,4471.03,4327.96
4956,4511.72,4304.18
4957,4529.32,4429.67
4958,4504.86,4284.12
4959,4514.32,4396.95
4960,4502.58,4372.01
4961,4491.32,4401.49
4962,4482.34,4307.53
4963,4464.41,4263.51
4964,4426.46,4298.09
4965,4403.89,4192.5
4966,4376.15,4301.76
4967,4369.59,4295.31
4968,4411.1,4318.47
4969,4377.13,4293.96
4970,4413.46,4360.5
4971,4417.43,4360.0
4972,4421.85,4320.15
4973,4459.44,4414.85
4974,4448.74,4275.24
4975,4448.74,4297.48
4976,4465.2,4362.5
4977,4487.08,4361.44
4978,4517.14,4458.42
4979,4515.78,4398.37
4980,4502.23,4353.66
4981,4459.91,4277.05
4982,4501.83,4366.78
4983,4527.94,4328.71
4984,4567.33,4475.98
4985,4531.7,4318.71
4986,4569.77,4455.53
4987,4565.66,4392.16
4988,4556.53,4483.63
4989,4573.39,4385.88
4990,4611.35,4436.12
4991,4588.29,4542.41
4992,4553.42,4403.16
4993,4580.29,4456.62
4994,4550.52,4327.54
4995,4570.54,4374.01
4996,4565.51,4446.81
4997,4530.36,4435.22
4998,4538.97,4384.65
4999,4524.9,4411.78
5000,4537.12,4360.17
5001,4503.09,4381.51
5002,4482.83,4308.0
5003,4454.59,4245.22
5004,4472.41,4342.71
5005,4456.31,4269.14
5006,4445.61,4285.57
5007,4433.61,4225.23
5008,4475.73,4359.36
5009,4476.63,4302.04
5010,4476.18,4417.99
5011,4465.44,4282.36
5012,4433.74,4282.99
5013,4462.12,4346.1
5014,4470.15,4286.87
5015,4477.75,4347.9
5016,4441.93,4370.86
5017,4433.93,4269.87
5018,4402.89,4345.65
5019,4420.94,4279.47
5020,4422.27,4342.67
5021,4462.95,4311.21
5022,4452.24,4283.05
5023,4419.74,4318.09
5024,4376.87,4293.71
5025,4378.18,4264.35
5026,4418.02,4360.59
5027,4423.76,4273.35
5028,4451.63,4251.31
5029,4410.68,4269.54
5030,4452.14,4287.41
5031,4464.16,4285.59
5032,4475.32,4309.73
5033,4454.73,4254.27
5034,4456.96,4300.97
5035,4440.91,4241.07
5036,4453.79,4386.98
5037,4427.96,4255.27
5038,4424.42,4251.87
5039,4410.26,4269.13
5040,4400.12,4219.72
5041,4384.72,4323.33
5042,4407.96,4337.43
5043,4428.24,4379.53
5044,4394.59,4223.2
5045,4359.43,4150.18
5046,4399.54,4276.35
5047,4363.02,4249.58
5048,4343.82,4183.1
5049,4356.42,4147.31
5050,4340.74,4136.73
5051,4361.58,4269.99
5052,4368.56,4250.61
5053,4347.59,4273.68
5054,4358.02,4292.65
5055,4341.46,4272.0
5056,4344.06,4261.52
5057,4328.86,4250.94
5058,4301.16,4236.64
5059,4274.06,4077.45
5060,4233.03,4110.27
5061,4217.79,4112.35
5062,4195.01,4069.16
5063,4183.68,4129.29
5064,4166.53,3983.2
5065,4146.95,4064.01
5066,4151.1,3951.85
5067,4138.65,3981.38
5068,4159.34,4026.24
5069,4135.63,4019.83
5070,4147.62,4072.96
5071,4116.93,4014.01
5072,4096.76,3896.02
5073,4075.87,3920.99
5074,4062.83,3896.25
5075,4049.42,3871.25
5076,4012.57,3928.31
5077,4010.16,3962.04
5078,4034.62,3873.24
5079,4053.58,3875.22
5080,4036.55,3858.94
5081,4064.4,3922.15
5082,4051.8,3966.71
5083,4049.77,3984.97
5084,4026.69,3837.44
5085,4041.59,3997.13
5086,4050.08,3969.08
5087,4076.0,3970.02
5088,4038.09,3916.95
5089,4052.22,3967.12
5090,4086.26,4041.31
5091,4053.16,3878.87
5092,4013.44,3961.27
5093,3999.39,3835.42
5094,3994.59,3838.8
5095,4003.38,3887.28
5096,4009.79,3861.43
5097,4004.58,3952.52
5098,3967.34,3816.58
5099,3992.73,3936.83
5100,3981.95,3930.18
5101,3984.74,3885.12
5102,4014.63,3950.4
5103,4041.13,3927.98
5104,4034.26,3889.03
5105,3994.72,3826.94
5106,4019.89,3822.92
5107,4029.14,3847.83
5108,4061.37,3935.47
5109,4058.93,3998.05
5110,4035.39,3857.83
5111,4022.88,3849.9
5112,4052.25,3902.32
5113,4040.5,3886.96
5114,4018.28,3909.79
5115,4029.53,3952.97
5116,4040.81,3875.14
5117,4040.0,3922.84
5118,4049.7,3932.26
5119,4059.01,3872.3
5120,4064.69,3881.78
5121,4100.87,4051.66
5122,4071.34,4014.34
5123,4066.45,3867.19
5124,4069.7,3890.63
5125,4057.9,3992.97
5126,4078.6,3882.83
5127,4108.78,3915.67
5128,4085.77,3910.08
5129,4067.79,3872.54
5130,4101.96,3991.21
5131,4124.11,4012.76
5132,4084.52,3953.82
5133,4050.21,3900.35
5134,4062.77,3896.2
5135,4065.21,3910.73
5136,4068.06,3986.7
5137,4104.27,3997.56
5138,4131.36,4032.21
5139,4098.72,3983.96
5140,4102.41,3930.11
5141,4130.31,4084.88
5142,4162.11,4033.08
5143,4179.17,4066.33
5144,4143.23,4010.65
5145,4180.1,4000.36
5146,4218.97,4126.15
5147,4194.08,4131.17
5148,4231.41,4172.17
5149,4228.87,4131.61
5150,4191.23,4040.35
5151,4186.62,4023.34
5152,4200.85,4053.82
5153,4207.15,4135.63
5154,4195.37,4136.63
5155,4209.63,4062.29
5156,4224.36,4089.18
5157,4246.33,4157.16
5158,4241.66,4173.79
5159,4256.51,4060.71
5160,4284.6,4151.78
5161,4324.88,4234.06
5162,4337.42,4146.57
5163,4317.9,4140.87
5164,4326.1,4183.34
5165,4286.73,4209.57
5166,4299.16,4251.87
5167,4305.61,4219.5
5168,4286.23,4149.07
5169,4312.8,4213.61
5170,4300.72,4141.59
5171,4330.83,4131.61
5172,4302.25,4259.23
5173,4282.89,4231.5
5174,4283.32,4201.94
5175,4260.19,4149.43
5176,4300.66,4175.94
5177,4295.07,4200.58
5178,4270.59,4069.87
5179,4261.62,4129.51
5180,4295.29,4153.55
5181,4262.65,4181.66
5182,4246.45,4187.0
5183,4217.15,4027.38
5184,4243.3,4154.19
5185,4281.07,4221.14
5186,4245.11,4100.78
5187,4223.46,4062.97
5188,4215.01,4021.12
5189,4228.08,4164.66
5190,4239.5,4099.6
5191,4207.28,4131.55
5192,4225.37,4090.16
5193,4215.23,4097.2
5194,4194.58,4148.44
5195,4225.2,4170.27
5196,4218.02,4146.31
5197,4208.32,4098.9
5198,4198.64,4009.7
5199,4167.99,4059.62
5200,4198.42,4038.88
5201,4173.65,3994.18
5202,4183.25,4087.04
5203,4156.9,3965.68
5204,4195.97,4154.01
5205,4196.39,4137.64
5206,4207.3,4123.15
5207,4171.96,4025.94
5208,4166.54,4066.54
5209,4159.04,3984.36
5210,4129.51,3927.16
5211,4162.55,3996.05
5212,4158.39,3983.74
5213,4192.9,4062.92
5214,4207.58,4123.43
5215,4211.37,4127.14
5216,4210.95,4034.09
5217,4193.26,4096.82
5218,4219.26,4080.02
5219,4253.86,4109.23
5220,4261.94,4117.03
5221,4290.92,4089.25
5222,4331.25,4209.98
5223,4313.93,4201.77
5224,4291.5,4205.67
5225,4304.8,4231.62
5226,4329.34,4169.15
5227,4361.38,4247.98
5228,4394.53,4324.22
5229,4432.76,4375.13
5230,4425.67,4270.77
5231,4449.13,4342.35
5232,4480.27,4305.54
5233,4439.05,4261.49
5234,4477.23,4365.3
5235,4501.85,4290.26
5236,4515.81,4362.27
5237,4543.81,4339.34
5238,4525.18,4384.9
5239,4529.25,4311.85
5240,4499.36,4373.38
5241,4538.5,4375.11
5242,4517.62,4391.13
5243,4551.95,4460.91
5244,4590.64,4434.56
5245,4577.33,4375.93
5246,4571.84,4471.26
5247,4607.5,4552.21
5248,4574.33,4519.44
5249,4579.36,4428.24
5250,4575.24,4355.63
5251,4577.07,4531.3
5252,4576.15,4489.2
5253,4601.32,4394.26
5254,4598.56,4400.82
5255,4590.74,4439.25
5256,4616.45,4496.42
5257,4584.13,4437.44
5258,4582.75,4523.17
5259,4614.83,4448.7
5260,4643.9,4416.35
5261,4617.43,4391.18
5262,4579.11,4505.84
5263,4613.91,4544.7
5264,4642.52,4461.46
5265,4608.17,4469.92
5266,4575.45,4364.98
5267,4614.34,4462.07
5268,4624.49,4471.88
5269,4592.12,4454.36
5270,4582.48,4408.35
5271,4568.27,4499.75
5272,4574.67,4519.77
5273,4588.39,4381.91
5274,4589.31,4474.58
5275,4610.88,4560.16
5276,4640.39,4422.29
5277,4674.26,4529.36
5278,4642.94,4424.72
5279,4643.87,4467.4
5280,4670.8,4493.31
5281,4703.96,4482.87
5282,4712.9,4580.94
5283,4734.11,4577.88
5284,4736.0,4584.45
5285,4709.48,4539.94
5286,4697.24,4504.65
5287,4700.06,4648.36
5288,4716.04,4522.68
5289,4677.37,4490.28
5290,4646.03,4460.19
5291,4679.02,4613.51
5292,4708.5,4619.04
5293,4730.16,4555.14
5294,4775.57,4584.55
5295,4763.63,4620.72
5296,4733.62,4520.61
5297,4732.2,4628.09
5298,4733.15,4600.62
5299,4704.75,4634.18
5300,4728.27,4553.32
5301,4742.93,4629.1
5302,4745.78,4603.41
5303,4762.86,4558.06
5304,4747.62,4633.68
5305,4746.2,4551.61
5306,4730.06,4503.02
5307,4724.86,4512.24
5308,4691.79,4640.18
5309,4688.51,4547.85
5310,4708.67,4492.07
5311,4750.11,4669.36
5312,4750.11,4593.36
5313,4730.16,4682.86
5314,4697.05,4593.71
5315,4691.41,4513.14
5316,4672.18,4592.75
5317,4676.85,4452.36
5318,4661.88,4522.02
5319,4652.09,4452.05
5320,4636.27,4483.27
5321,4665.48,4618.83
5322,4669.68,4450.21
5323,4658.01,4457.72
5324,4701.8,4556.04
5325,4724.84,4521.67
5326,4750.35,4588.84
5327,4782.18,4705.67
5328,4795.57,4699.66
5329,4764.88,4698.17
5330,4725.33,4545.77
5331,4695.09,4568.32
5332,4721.85,4608.53
5333,4680.3,4591.37
5334,4648.94,4421.14
5335,4694.5,4624.08
5336,4729.71,4583.09
5337,4692.82,4514.49
5338,4695.64,4643.99
5339,4713.95,4619.67
5340,4720.55,4621.42
5341,4735.18,4678.36
5342,4743.7,4572.93
5343,4786.39,4566.22
5344,4757.19,4704.86
5345,4763.85,4682.86
5346,4774.33,4549.94
5347,4761.92,4714.3
5348,4800.49,4675.68
5349,4787.05,4638.65
5350,4834.44,4757.09
5351,4805.43,4661.27
5352,4840.03,4733.55
5353,4882.62,4799.62
5354,4898.73,4786.06
5355,4891.38,4832.68
5356,4879.64,4752.77
5357,4855.24,4699.87
5358,4850.38,4622.41
5359,4868.81,4717.88
5360,4824.99,4747.79
5361,4840.91,4734.41
5362,4858.82,4790.8
5363,4894.29,4732.78
5364,4911.91,4730.17
5365,4956.61,4733.56
5366,4983.38,4754.14
5367,4967.93,4734.44
5368,4936.63,4714.48
5369,4943.05,4804.64
5370,4947.0,4783.75
5371,4957.39,4887.99
5372,4981.68,4892.01
5373,4937.34,4715.16
5374,4893.89,4688.35
5375,4846.91,4667.57
5376,4825.1,4622.45
5377,4841.99,4754.83
5378,4802.77,4577.04
5379,4782.12,4672.13
5380,4819.42,4617.0
5381,4858.46,4688.41
5382,4860.4,4636.82
5383,4836.1,4662.0
5384,4816.76,4652.99
5385,4778.71,4621.01
5386,4824.11,4751.75
5387,4861.74,4735.33
5388,4863.68,4683.72
5389,4907.45,4666.98
5390,4881.93,4642.72
5391,4928.31,4829.74
5392,4890.36,4792.55
5393,4865.91,4734.53
5394,4873.7,4790.85
5395,4840.07,4719.07
5396,4847.33,4711.6
5397,4818.73,4688.62
5398,4814.39,4708.47
5399,4789.36,4660.05
5400,4822.41,4595.76
5401,4852.79,4721.76
5402,4868.8,4786.03
5403,4905.8,4837.12
5404,4952.41,4828.6
5405,4928.14,4721.16
5406,4969.54,4770.76
5407,4925.31,4762.77
5408,4945.5,4757.57
5409,4987.04,4802.52
5410,5004.99,4764.75
5411,5020.51,4965.28
5412,5017.5,4851.92
5413,5003.95,4913.88
5414,5024.47,4908.91
5415,5013.42,4928.19
5416,5013.92,4828.4
5417,4977.82,4733.91
5418,4985.78,4851.16
5419,4938.42,4780.39
5420,4901.38,4720.03
5421,4938.14,4799.87
5422,4907.52,4804.46
5423,4877.09,4764.92
5424,4856.61,4628.35
5425,4883.81,4795.9
5426,4926.3,4808.07
5427,4909.06,4776.52
5428,4917.9,4849.05
5429,4888.88,4742.21
5430,4851.24,4778.47
5431,4891.51,4720.31
5432,4874.88,4733.51
5433,4874.39,4815.9
5434,4858.79,4810.2
5435,4823.32,4586.98
5436,4832.0,4600.06
5437,4785.61,4646.83
5438,4793.27,4625.51
5439,4834.49,4655.61
5440,4875.58,4807.32
5441,4917.51,4676.55
5442,4880.63,4807.42
5443,4905.52,4665.15
5444,4907.97,4682.2
5445,4882.94,4799.93
5446,4859.01,4620.92
5447,4904.68,4811.49
5448,4931.17,4768.44
5449,4885.8,4690.37
5450,4879.45,4694.03
5451,4925.8,4876.54
5452,4922.84,4789.92
5453,4913.98,4692.85
5454,4884.0,4835.16
5455,4914.77,4850.88
5456,4948.19,4705.73
5457,4920.97,4699.53
5458,4905.22,4812.02
5459,4889.52,4669.49
5460,4885.61,4719.5
5461,4842.62,4673.13
5462,4861.99,4779.34
5463,4816.77,4720.43
5464,4807.14,4706.19
5465,4763.88,4625.73
5466,4808.66,4760.57
5467,4772.6,4634.19
5468,4725.83,4569.88
5469,4728.67,4511.15
5470,4694.62,4516.22
5471,4737.34,4590.48
5472,4694.23,4562.79
5473,4736.48,4570.7
5474,4739.8,4626.04
5475,4699.99,4615.39
5476,4659.1,4523.99
5477,4639.07,4523.09
5478,4659.02,4533.23
5479,4681.38,4578.39
5480,4692.15,4523.23
5481,4719.83,4625.43
5482,4724.55,4568.64
5483,4758.57,4572.99
5484,4758.09,4577.28
5485,4749.53,4668.79
5486,4722.93,4623.75
5487,4757.88,4705.54
5488,4733.14,4610.08
5489,4731.72,4575.57
5490,4697.65,4580.21
5491,4688.25,4594.48
5492,4678.87,4618.04
5493,4697.12,4560.9
5494,4690.54,4535.75
5495,4707.89,4632.56
5496,4661.75,4437.99
5497,4700.44,4545.33
5498,4690.57,4592.07
5499,4666.18,4540.19
5500,4635.38,4459.24
5501,4616.84,4432.17
5502,4638.08,4498.94
5503,4604.69,4438.92
5504,4644.75,4505.41
5505,4611.31,4523.7
5506,4652.81,4480.66
5507,4657.0,4484.69
5508,4700.31,4507.6
5509,4677.75,4560.81
5510,4704.41,4577.39
5511,4738.75,4686.62
5512,4725.01,4606.88
5513,4757.14,4557.34
5514,4785.68,4603.82
5515,4804.34,4737.08
5516,4844.7,4617.0
5517,4824.35,4587.96
5518,4783.34,4611.14
5519,4754.64,4531.17
5520,4761.77,4557.01
5521,4719.87,4502.76
5522,4709.96,4658.15
5523,4727.86,4571.84
5524,4682.95,4533.1
5525,4726.5,4499.63
5526,4737.84,4595.7
5527,4704.2,4572.48
5528,4675.03,4595.55
5529,4707.76,4599.48
5530,4742.13,4576.16
5531,4707.51,4528.62
5532,4676.91,4592.73
5533,4700.76,4625.55
5534,4715.33,4592.73
5535,4751.17,4622.89
5536,4746.89,4590.24
5537,4754.49,4702.19
5538,4750.69,4603.42
5539,4727.41,4509.95
5540,4724.57,4653.7
5541,4711.34,4518.18
5542,4721.23,4546.54
5543,4721.23,4617.36
5544,4702.35,4598.9
5545,4701.88,4650.16
5546,4728.68,4681.39
5547,4722.06,4660.67
5548,4759.84,4612.28
5549,4801.73,4590.45
5550,4761.88,4714.26
5551,4773.31,4644.43
